completiondate,performed,invoicedate,invoiceid,workorderid,amount,workcode,address,city,zip
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353782622,0,USFI,"106E BILGER ST",LAOTTO,46763
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353783721,0,USFI,"11965  DARIN CT",MILLERSBURG,46543
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353784141,0,DF1,"109   S ELM ST",ALBION,46701
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353801389,0,E26RRN,"15 Ems B15 Ln",Pierceton,46562
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353808903,0,DF1,"609 TIMBERLANE DR",KENDALLVILLE,46755
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353810608,0,WFFIF,"121  NORTH STREET",TOPEKA,46571
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353816625,0,FI,"405  CHISWELL RUN",AVILLA,46710
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353823112,0,E3RNN,"67680 PATRICIA DR",MILLERSBURG,46543
03/19/26,INASB11,03/19/26,ASOFFICE20260319,353829964,0,FI,"11770 N ROBIN HOOD RD",CROMWELL,46732
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353423504,0,DF1,"1316 GEORGE BROWN ROAD",CROUSE,28033
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353556202,0,E3RNN,"7752 MACEDONIA CHURCH RD",VALE,28168
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353570263,0,PHOT,"2132    4TH AVE NW",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353651718,0,FI,"207     CHURCH ST",RHODHISS,28667
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353653502,0,FI,"8564    CRAMER ROAD","CONNELLY SPRINGS",28612
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353708241,0,WFINTF,"1977  8TH ST SE",HICKORY,28602
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353709391,0,E3RNN,"2360 24TH AVE NE",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353720869,0,FI,"5035    ARBORDALE WAY","Mount Holly",28120
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353731132,0,ILIS,"7520 W BERKELEY RD",DENVER,28037
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353733189,0,FI,"1007  SCENIC CIR",SHELBY,28150
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353753961,0,DF1,"5117 Amity Ln","Iron Station",28080
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353761104,0,FI,"2240  15TH AVE SW",HICKORY,28602
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353762269,0,USFI,"915W MAUNEY AVE",GASTONIA,28052
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353764556,0,FI,"938 HUNTING AVE",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353765586,0,FI,"5388 E HIGHWAY 27","IRON STATION",28080
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353767978,0,WFFIF,"500 BROOKSIDE DR",SHELBY,28150
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353770636,0,FINT,"3897 River Rd",Hickory,28602
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353773164,0,E3RNN,"9303 W NC 10 HWY",VALE,28168
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353773881,0,FI,"316 VANITY LN",ELLENBORO,28040
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353774998,0,E3RNN,"6324 LYNCHBURG RD",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353780600,0,FII,"1015  FYE DR",NEWTON,28658
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353786020,0,DFI,"1007    GUY HEAVNER RD",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353789664,0,DF1,"2506    MARBLE ST",NEWTON,28658
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353791404,0,FII,"760 7TH AVE SE",HICKORY,28602
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353792908,0,DF1,"4037    ROLLING CREEK DR",VALE,28168
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353793486,0,DF1,"2094  LAKE ACRES DR",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353793818,0,DFI,"2298  STORY ST",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353801220,0,E3RNN,"13720 BAYTOWN CT",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353803676,0,E3RNN,"1824 MEADOW CROSSING DR",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353805103,0,FINC,"9417    HIGHTOWER OAK ST",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353807694,0,FI,"1832  CAMERON RD",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353808374,0,DF1,"1744  29TH ST NORTHEAST",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353808563,0,DF1,"14503   HOLBROOKS RD",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353808671,0,DFI,"1013    7TH ST NE",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353810111,0,WFFIF,"109  MILAN CT",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353810177,0,WFFIF,"668  LOW BRIDGE RD","IRON STATION",28080
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353810228,0,WFFIF,"12118  NEW BOND DR",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353810706,0,WFFIF,"2361  ARROWWOOD DR",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353811141,0,WFFIF,"420  ALLMAN RD",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353812186,0,WFFIF,"1583  WEATHERWOOD DR",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353812789,0,WFFIF,"100  CANOPY CT",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353813190,0,WFFIF,"1502  GLENOAKS DR",NEWTON,28658
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353813313,0,WFFIF,"8779  PENINSULA DR",TERRELL,28682
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353813491,0,DF1,"48 5TH CT",MORGONTON,28655
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353815978,0,EXRES,"112 24th Street Northwest",Hickory,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353816086,0,E3RNN,"1432 JOHN CHAPMAN RD",LINCOLNTON,28092
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353816679,0,FINC,"146 CEDAR ST",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353818757,0,FI,"331 BREVARD ST",STANLEY,28164
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353820957,0,FI,"108 WOODWINDS DR",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353821283,0,FINC,"2116 LYNN MOUNTAIN RD",VALE,28168
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353821496,0,FINC,"101  COMMUNITY CLUB DR","MT HOLLY",28120
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353821615,0,FII,"10715 TROLLEY RUN DR",CORNELIUS,28031
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353823923,0,E3RNN,"12719 ES DRAPER DR",HUNTERSVILLE,28078
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353825052,0,FINC,"735 SHINNVILLE RD",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353826991,0,DFI,"5277  E MAIDEN RD",MAIDEN,28650
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353828693,0,DFI,"232     LAUREL GLEN DR",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353829113,0,DFI,"945  7TH ST NE",HICKORY,28601
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353829564,0,DFI,"103     OBADIAH CT",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353831737,0,FII,"5968    CHARLIE LITTLE RD",CLAREMONT,28610
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353832153,0,DFI,"1858  BAKERS GLADE LANE",HICKORY,28602
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353832520,0,DFI,"1038    FOXBERRY LANE",MAIDEN,28650
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353832794,0,DF1,"1360  OAK BREEZE DRIVE",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353833918,0,DFI,"320   W PLUM ST",STANLEY,28164
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353834164,0,DFI,"133     DONCASTER DR",MOORESVILLE,28115
03/19/26,NCASB280,03/19/26,ASOFFICE20260319,353834726,0,DFI,"192  CLEAR SPGS RD",MOORESVILLE,28115
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353543822,0,E3RNN,"146 GARDEN OAKS DR",PRINCETON,24739
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353546723,0,E3RNN,"2256 BRICKYARD RD",PRINCETON,24740
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353547244,0,E3RNN,"208 N 9TH ST",PRINCETON,24740
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353548183,0,E3RNN,"1005 PINEWOOD DR",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353548365,0,E3RNN,"904 S KANAWHA ST",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353549607,0,E3RNN,"113 ASHWOOD ST",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353549707,0,E3RNN,"604 EADS MILL RD",PRINCETON,24739
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353556280,0,E3RNN,"4212 BECKLEY RD",PRINCETON,24740
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353607515,0,E3RNN,"194 RIDGEPARK DR",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353787724,0,DFI,"314     BEESON RD",LASHMEET,24733
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353797286,0,FII,"172     MINK XING",Daniels,25832
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353808837,0,DFI,"170  PATTESON ST",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353810188,0,WFFIF,"253  1ST ST","SHADY SPRING",25918
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353811061,0,WFFIF,"223  ORCHARD WOOD DR",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353813115,0,WFNCF,"152  CHASE LN",PRINCETON,24740
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353825364,0,FII,"102  SPRING ST",BECKLEY,25801
03/19/26,OHASB00,03/19/26,ASOFFICE20260319,353828289,0,DFI,"312     SKYLINE DR",BEAVER,25813
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353549724,0,E3RNN,"14340 INDIAN HOLLOW RD",GRAFTON,44044
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353549978,0,E3RNN,"10 APRIL HILL DR",GRAFTON,44044
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353567189,0,DF1INT,"12129  MILLSTONE LN",SPENCER,44275
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353677700,0,FI,"6708 GREENBRIAR DR","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353702334,0,FII,"305  HAVEN AVE",BARBERTON,44203
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353732340,0,FI,"7620    HIDDEN VALLEY CIR",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353737201,0,E26RRN,"8604 Ottawa Dr",Brecksville,44141
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353744629,0,FII,"11172 NAOMI DR",PARMA,44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353745301,0,E3RNN,"5813 S CLEVELAND MASSILLON RD","NEW FRANKLIN",44216
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353745947,0,E3RNN,"45090 TELEGRAPH RD",ELYRIA,44035
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353747078,0,E3RNN,"1136 HUNTING HOLW",GRAFTON,44044
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353747107,0,E3RNN,"112 KENSINGTON OVAL","ROCKY RIVER",44116
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353748799,0,E3RNN,"10429 LAKE AVE",CLEVELAND,44102
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353753988,0,E3RNN,"3958 W 143RD ST",CLEVELAND,44111
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353754435,0,E3RNN,"7715 RAGALL PKWY",CLEVELAND,44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353754461,0,E3RNN,"12511 AVALON DR",GRAFTON,44044
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353754710,0,E3RNN,"5420 IRA AVE",CLEVELAND,44144
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353754944,0,E3RNN,"8503 RENWOOD DR",CLEVELAND,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353755020,0,E3RNN,"1321 NICHOLSON AVE",LAKEWOOD,44107
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353755026,0,E3RNN,"726 WESLEYAN AVE",BARBERTON,44203
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353755862,0,E3RNN,"10972 COOPER AVE",ELYRIA,44035
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353763817,0,FI,"14022 PARK DR","BROOK PARK",44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353763945,0,FI,"6322 EDGEHURST DR","BROOK PARK",44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353763987,0,FI,"3070 BRAMBLEWOOD DR","BROADVIEW HEIGHTS",44147
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353764359,0,FI,"6389 MICHAEL DR",BROOKPARK,44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353764443,0,FI,"7532 YORK RD",PARMA,44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353764748,0,FI,"13452 DONALD DRIVE","BROOK PARK",44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353764867,0,FI,"4311 RUSSELL AVE",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353764971,0,FI,"7114 HAMPSTEAD AVE",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765116,0,FI,"6447 W 130TH ST","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765158,0,FI,"15047 RIDGE RD","NORTH ROYALTON",44133
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765159,0,FI,"10959 LAFAYETTE DR","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765421,0,FI,"13961 BELLBROOK DR","BROOK PARK",44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765485,0,FINC,"19960 LYTLE ROAD","NORTH ROYALTON",44133
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765591,0,FI,"7083 GREENLEAF AVE","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353765619,0,FI,"14576 S GALLATIN BLVD",BROOKPARK,44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353767345,0,DF1,"3114    DELLWOOD DR",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353767553,0,WFFIF,"7412  DELLBANK DR",BROOKLYN,44144
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353773997,0,FI,"11044 WOODVIEW BLVD","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353774473,0,E3RNN,"1370 LAKEWOOD AVE",LAKEWOOD,44107
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353778315,0,FINT,"189     EVERGREEN ST",BARBERTON,44203
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353784578,0,USFI,"6344  WESTMINSTER DR",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353784766,0,DF1,"6803    THORNTON DR",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353785215,0,USFI,"18010  PONCIANA AVE",CLEVELAND,44135
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353786146,0,USFI,"6651  COMMONWEALTH BLVD","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353787974,0,FIB,"6691  GLENWILLOW DR","NORTH ROYALTON",44133
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353788672,0,DFI,"1909    CRESTON AVE",CLEVELAND,44109
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353789843,0,DF1,"6210    BELMERE DR",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353791495,0,FIB,"16092 PRIMROSE CIR","MIDDLEBURG HTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353791565,0,FII,"10721 WOODVIEW BLVD","PARMA HEIGHTS",44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353791657,0,FII,"1407 WINCHESTER DR",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353791726,0,FII,"16290 HOLLAND RD",BROOKPARK,44142
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353793123,0,DFI,"6816    ELMWOOD AVE",INDEPENDENCE,44131
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353793191,0,DFI,"14990   BENNETT RD","NORTH ROYALTON",44133
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353796825,0,FII,"6211  PELHAM DR",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353798980,0,FINC,"9703  ELSMERE DRIVE",PARMA,44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353800095,0,FIRCKR,"10428  EDGERTON RD","NORTH ROYALTON",44133
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353802250,0,WAFI,"3542 RIDGE PARK DR","BROADVIEW HEIGHTS",44147
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353809291,0,WFFIF,"2121  KEYSTONE RD",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353809747,0,WFFIF,"6715  VIRGINIA AVE",PARMA,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353811112,0,WFFIF,"3706  MAPLECREST AVE",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353811744,0,WFFIF,"3105  HETZEL DR",PARMA,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353814933,0,FI,"6677 State Rd",Parma,44134
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353814940,0,FI,"8321 Fernhill Ave",Parma,44129
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353819458,0,FINC,"5740 HAUSERMAN RD",PARMA,44130
03/19/26,OHASB06,03/19/26,ASOFFICE20260319,353820989,0,FI,"14144  DONALD DR",BROOKPARK,44142
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353445751,0,FINC,"212 3RD AVE",TIFFIN,44883
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353575295,0,E3RNN,"1813 WILLOW DR",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353577048,0,E3RNN,"1033 MILLER ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353608096,0,E3RNN,"3091 MYERS RD",SHELBY,44875
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353712024,0,E3RNN,"118 S CLAY ST","GREEN SPRINGS",44836
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353737032,0,E3RNN,"1324 ELMHURST LN",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353744633,0,FII,"114 FRANKLIN ST",BETTSVILLE,44815
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353745182,0,FII,"122 S 5TH ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353751550,0,DF1,"67      MACK AVE",SHELBY,44875
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353763816,0,FI,"578 COUNTY ROAD 127",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353764961,0,FI,"2303 HARBOR HILL DR",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353767787,0,WFFIF,"302 S BUCHANAN ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353774218,0,WAFIDC,"116 WHITNEY DR",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353774308,0,WAFIDC,"1111 CROGHAN ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353780231,0,FIB,"1000  GARFIELD ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353784408,0,DF1,"6372    SHERMAN NORWICH RD",ATTICA,44807
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353793763,0,DF1,"112  SENECA ST",ATTICA,44807
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353809208,0,WFFIF,"619 N BRUSH ST",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353812695,0,WFFIF,"507 N OHIO AVE",FREMONT,43420
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353817604,0,FI,"380  WALNUT ST EXT",PLYMOUTH,44865
03/19/26,OHASB21,03/19/26,ASOFFICE20260319,353821082,0,FIB,"4704 TOWNLINE 111",PLYMOUTH,44865
03/19/26,PAASB156,03/19/26,ASOFFICE20260319,353618563,0,FINT,"103 Highway St",Yukon,15698
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353644684,0,FII,"146  NAGY RD",HILLIARDS,16040
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353673241,0,FI,"504      CHICORA ROAD",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353742026,0,FINT,"486  BEAR CREEK ROAD",SARVER,16055
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353771113,0,FI,"187 Beale Rd",Sarver,16055
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353773916,0,FINT,"537 W WAYNE ST",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353779215,0,FIB,"1232    E BRADY ST",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353789747,0,DFI,"122  PORTER ROAD",HARRISVILLE,16038
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353790428,0,DFI,"118  BISH ROAD",BUTLER,16002
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353815577,0,DF2,"133 BUTTERNUT RD","KARNS CITY",16041
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353816722,0,FI,"400 N MAIN ST",CHICORA,16025
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353817455,0,FIB,"108     MOHAWK DR",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353817834,0,FIB,"209     1ST ST",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353819073,0,FI,"517 STATE ST",BUTLER,16001
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353820481,0,FINC,"108  FRASER RD",VALENCIA,16059
03/19/26,PAASB20,03/19/26,ASOFFICE20260319,353820496,0,FII,"3045 OLD ROUTE 422 E",FENELTON,16034
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353656538,0,FINC,"431 LOST RIVER STATE PARK RD",MOOREFIELD,26836
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353748714,0,LISTNG,"432 NEW CREEK HWY",KEYSER,26726
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353750448,0,FII,"1590  OLD FURNACE ROAD",RIDGELEY,26753
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353768006,0,E26RRN,"40 Chloe Ln","Berkeley Springs",25411
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353780655,0,FII,"340     GRAND AVE",KEYSER,26726
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353784828,0,DFI,"261  ROCKFORD RD","GREAT CACAPON",25422
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353789690,0,DFI,"929  GEORGES RUN ROAD",KEYSER,26726
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353790829,0,DF1,"775  LOMBARDY LN",BURLINGTON,26710
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353791670,0,DFI,"313  CHIPMUNK WAY","GREAT CACAPON",25422
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353794017,0,DFI,"4258    TIMBER RIDGE RD","BERKELEY SPRINGS",25411
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353797621,0,FII,"48      STEPHANIE ST","BERKELEY SPRINGS",25411
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353820387,0,FI,"16337 BLOOMERY PIKE",BLOOMERY,26817
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353821860,0,FI,"337 ELLIFRITZ LANE",KEYSER,26726
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353822077,0,FI,"814 BECKS GAP RD",AUGUSTA,26704
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353825620,0,FII,"567  OAK HILL RD","BERKELEY SPRINGS",25411
03/19/26,WVASB02,03/19/26,ASOFFICE20260319,353829472,0,DFI,"266S MAIN ST",KEYSER,26726
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353733485,0,DF1,"11  BRENTWOOD COURT","HARPERS FERRY",25425
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353745736,0,E3RNN,"23 BERKELEY CT","CHARLES TOWN",25414
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353774167,0,FI,"18  WILLOWBY CT","BUNKER HILL",25413
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353774868,0,FINC,"30 RIVER BEND RD",KEARNEYSVILLE,25430
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353784195,0,DF1,"21  STOWE CT",INWOOD,25428
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353787861,0,ILIS,"38 AUBURN CT","CHARLES TOWN",25414
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353791840,0,DFI,"128  PLUM TREE LN",RANSON,25438
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353792520,0,FII,"152 BALTUSROL DR.","CHARLES TOWN",25414
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353793916,0,DF1,"215  OLD LEETOWN PIKE",KEARNEYSVILLE,25430
03/19/26,WVASB02A,03/19/26,ASOFFICE20260319,353795600,0,FII,"183  HUNTWELL WEST BLVD",RANSON,25438
